Sample.id,Continent,type,AON,NR,NOA,NF,M,lat,dem,soc,clay,nitrogen,ph,variance,entropy,NDVImax,Nppmax,ref,LWR,MAT,TDR,TWQ
SRR5916354,Australia,Agricultural land,36.90214476,179.5995502,1237.969273,279.7016511,1996.862411,-42.8072,-0.22910866,-0.18246457,-1.0042505,-0.4043992,-0.1037302,1.5358462,0.8447315,2.2784667,4.047549,-0.9831018,-0.24348155,0.6831428,0.0063849,0.45508897
SRR5916420,Australia,Forest,3.44872946,32.46723922,1030.61453,224.0722234,1926.67092,-42.40422,0.7121831,0.055891998,-1.4852165,-0.5986885,-0.6456439,1.0627683,0.80626804,2.3215837,4.227046,-1.004924,-0.22084308,0.5801571,0.21685942,0.34156027
SRR5916425,Australia,Forest,6.86752287,48.7214733,922.019215,249.355764,1839.206916,-42.32849,0.62300444,-0.0752659,-0.48473874,-0.36350194,-0.13341084,1.3623562,0.79890853,2.18212,4.1188745,-0.9870798,-0.21618208,0.59697235,0.40850392,0.37357667
SRR5918911,Australia,Grassland,50.85310285,175.6010886,935.0052852,346.3645026,1769.591294,-25.351,0.84096426,-0.8244546,-0.29851767,-1.178067,1.0589132,-0.37677407,0.09909349,0.7307102,0.2636756,-0.7831298,1.1699313,1.0524313,1.9291452,1.0365623
SRR5918912,Australia,Grassland,50.89275932,172.9378942,932.2227995,344.8746957,1780.668886,-25.351,0.84096426,-0.8244546,-0.29851767,-1.178067,1.0589132,-0.37677407,0.09909349,0.7307102,0.2636756,-0.7831298,1.1699313,1.0524313,1.9291452,1.0365623
SRR5918913,Australia,Agricultural land,42.80718163,237.0561967,1048.003385,283.3447845,1983.625969,-33.652613,1.7644922,-0.14851983,-0.86228645,-0.28434592,-0.9661623,-0.122811414,0.6242522,2.3490465,6.066977,-1.1242409,0.42525873,0.66521317,-0.10208022,0.49544275
SRR5918914,Australia,Agricultural land,49.4794981,234.0300395,964.1973022,269.5973826,2006.906551,-33.652974,1.7644922,-0.14851983,-0.86228645,-0.28434592,-0.9661623,-0.122811414,0.6242522,2.3490465,6.066977,-1.1242409,0.42525873,0.66521317,-0.10208022,0.49544275
SRR5918916,Australia,Forest,76.8768279,309.9669637,1105.206959,234.4186647,1753.647855,-16.10341667,-0.06652189,-0.18276437,1.5849328,-0.3409094,-0.95460904,-0.09103595,0.703976,2.7633302,5.248166,-1.0977242,1.3874686,1.1448193,-1.0560788,0.9097269
SRR5918921,Australia,Forest,75.27070348,419.3682186,1157.817268,404.6082296,1822.52819,-17.12108333,1.2627829,-0.27280554,2.0626786,-0.3589615,-0.95460904,-0.4016475,0.30128187,2.6501276,5.98286,-1.1319947,1.3897086,1.0016308,-0.8461728,0.7732534
SRR5918944,Australia,Shrubland,35.51544037,119.8910407,1019.271452,474.3317015,2042.735073,-34.03715,-0.24085058,-0.7838994,-0.6442839,-1.0210106,1.5042684,-0.119896084,0.63825834,1.2807695,0.80702794,-0.8210722,0.28731564,0.89466226,1.4483364,0.81279093
SRR5918954,Australia,Forest,8.874213909,93.92987717,970.2755816,231.4114657,1846.374331,-43.09507123,0.029746324,1.6935251,1.0290513,0.42700636,-0.85852706,-0.200779,0.1957976,2.5823615,4.183107,-1.1626762,-0.25663307,0.5950129,-0.6161838,0.3295847
SRR5918955,Australia,Grassland,13.09856383,105.4642426,915.6262986,287.6838204,1833.830574,-13.40822,-0.21674886,-0.79395527,-0.2292356,-1.0580851,-0.19572407,-0.39569148,0.09048717,1.9285872,2.2955973,-0.9592566,1.5012412,1.2821014,0.3247377,1.0910097
SRR5918958,Australia,Forest,7.139947333,73.32700651,980.6434348,183.4876646,1769.17899,-37.25205,0.47671407,-0.010982652,-0.77616,-0.34503683,-0.390246,0.9698734,0.61705446,2.337912,3.2905748,-0.99294865,0.018530123,0.6988002,0.33144116,0.53709364
SRR5918960,Australia,Agricultural land,168.7753167,552.7007608,1943.863715,326.1975763,2130.35494,-34.098,-0.15554713,-0.8007856,-0.6930093,-1.0229335,1.5042684,0.06400982,0.4441774,1.4410716,0.81078845,-0.75679034,0.2698864,0.87599915,1.5606567,0.7801588
SRR5918970,Australia,Grassland,38.05083176,99.93644399,962.0915864,341.8457206,2016.060231,-25.2875,0.8232112,-0.81943893,-0.20123054,-1.2010736,1.2193309,-0.50694376,-1.077331,0.6019095,0.35429135,-0.752723,1.1758462,1.0556267,1.9663006,1.0424902
SRR5918978,Australia,Grassland,52.80334387,167.8701602,891.3520274,409.3223483,1922.245445,-31.86331667,-0.04408136,0.003365615,0.07038996,-0.9847697,1.4626606,-0.51074976,-1.3198503,1.7145454,1.277471,-0.80218124,0.49484888,0.9070275,1.4372755,0.7407922
SRR5918986,Australia,Forest,6.420272142,57.51378485,993.7563375,218.6389361,1924.725205,-35.15304021,-0.07450621,-0.17849861,-0.8708293,-0.22965649,-0.87438875,-0.22575723,0.5653949,2.5646422,6.6775646,-1.1411724,0.28615296,0.8438643,-1.2021284,0.6242653
SRR5918988,Australia,Grassland,63.49801214,247.7357888,1164.990456,340.6221444,1946.576863,-25.3119,0.8158492,-0.7962257,0.24795827,-1.189881,1.186994,-0.51626086,-1.8361897,0.5353069,0.34729362,-0.7235181,1.1734788,1.0569528,2.052018,1.0432203
SRR5918989,Australia,Grassland,43.37123399,95.79695599,1000.652385,375.5238481,2035.261979,-25.3118,0.8158492,-0.7962257,0.24795827,-1.189881,1.186994,-0.51626086,-1.8361897,0.5353069,0.34729362,-0.7235181,1.1734788,1.0569528,2.052018,1.0432203
SRR5918992,Australia,Forest,72.90866276,150.6028381,770.635535,347.6882619,1838.885891,-35.12282,-0.09032515,-0.7713242,0.17886049,-0.7833615,1.1076753,0.32859445,0.89978653,2.1006467,0.92969406,-0.7297885,0.18749394,0.8473011,1.0775627,0.7528145
SRR5918993,Australia,Agricultural land,62.70612349,232.9249862,953.615756,360.5617818,1729.450975,-36.67146,-0.008520038,-0.42977825,-0.18740235,-0.63913786,0.71108216,0.49325326,0.85587186,2.1781855,1.723393,-0.90760005,0.041065637,0.77188253,0.9380076,0.6402918
SRR5918994,Australia,Agricultural land,104.6843742,268.0227146,1032.142656,385.8070268,1796.407826,-36.67146,-0.008520038,-0.42977825,-0.18740235,-0.63913786,0.71108216,0.49325326,0.85587186,2.1781855,1.723393,-0.90760005,0.041065637,0.77188253,0.9380076,0.6402918
SRR5918995,Australia,Agricultural land,98.72381414,272.9683018,1004.543901,373.174553,1757.679224,-36.67146,-0.008520038,-0.42977825,-0.18740235,-0.63913786,0.71108216,0.49325326,0.85587186,2.1781855,1.723393,-0.90760005,0.041065637,0.77188253,0.9380076,0.6402918
SRR5918996,Australia,Agricultural land,104.8985209,206.6800099,860.080927,324.5305551,1845.197538,-35.11641,-0.13879706,-0.7771433,-0.039127808,-0.76760656,1.1067512,-0.30063093,0.40276772,2.14153,0.99466234,-0.7253943,0.18862902,0.84964794,1.1423839,0.7551134
SRR5918997,Australia,Forest,53.19189674,148.8685614,909.1148402,445.6425064,1908.095251,-35.12282,-0.09032515,-0.7713242,0.17886049,-0.7833615,1.1076753,0.32859445,0.89978653,2.1006467,0.92969406,-0.7297885,0.18749394,0.8473011,1.0775627,0.7528145
SRR5918998,Australia,Forest,53.97037798,145.6403158,883.6426173,428.9616823,1861.539324,-35.12282,-0.09032515,-0.7713242,0.17886049,-0.7833615,1.1076753,0.32859445,0.89978653,2.1006467,0.92969406,-0.7297885,0.18749394,0.8473011,1.0775627,0.7528145
SRR5919014,Australia,Forest,51.77628487,289.9873578,1188.634731,295.0844669,2078.014568,-33.659823,1.7644922,-0.14851983,-0.86228645,-0.28434592,-0.9661623,-0.122811414,0.6242522,2.3490465,6.066977,-1.1242409,0.42525873,0.66521317,-0.10208022,0.49544275
SRR5919015,Australia,Forest,44.68296412,247.5567288,1218.557501,309.163367,2074.36928,-33.659823,1.7644922,-0.14851983,-0.86228645,-0.28434592,-0.9661623,-0.122811414,0.6242522,2.3490465,6.066977,-1.1242409,0.42525873,0.66521317,-0.10208022,0.49544275
SRR5919096,Australia,Forest,7.473540381,57.6556453,1245.23598,326.8658493,2302.206268,-14.195246,-0.25784677,-0.8278416,-0.3015799,-1.023689,0.07653311,-0.45868453,-0.22371735,1.6988306,2.2783606,-0.94930637,1.5563929,1.2835062,0.61567426,1.1120852
SRR5919098,Australia,Grassland,73.97852856,192.4799703,1161.473953,331.0052071,2038.624486,-22.282754,1.009343,-0.83330715,-0.67938,-1.1955713,0.83065736,-0.51449764,-1.6530962,1.0463283,0.4036034,-0.8849348,1.5064785,1.0923908,1.4538987,1.0347924
SRR5919099,Australia,Grassland,34.8125935,245.8605557,1180.196313,343.1990189,1980.50077,-27.386111,-0.13309562,-0.5311228,0.4180934,-0.588189,-0.2812183,0.031066656,0.7465636,2.1912904,5.117603,-1.0315118,0.91490734,0.97262084,0.25799626,0.80197984
SRR5919101,Australia,Grassland,23.89525037,128.8160086,1074.388144,347.2103726,2050.012831,-13.52115,0.06708863,-0.8386411,0.54462427,-1.0660975,-0.009767171,-0.4156934,0.22444415,1.9370368,1.8799381,-0.95408815,1.5518211,1.2713519,1.0457706,1.0848508
SRR5919102,Australia,Forest,7.99807306,85.72845866,1027.081695,344.0111596,2028.569061,-12.50916,-0.13511628,-0.7648255,0.53953105,-1.0220197,-0.37290895,-0.1061964,0.4025802,2.0673301,2.8482513,-1.010228,1.4116827,1.2675548,-0.11529704,1.0397795
SRR5919103,Australia,Grassland,78.51161118,322.85767,1119.891765,307.4497175,1858.591925,-12.93256,-0.09029448,-0.77548635,-0.3122155,-1.0331819,-0.16142277,0.5089987,0.48499346,1.6884726,2.241683,-0.9697452,1.4824836,1.2679482,0.4820644,1.0535578
SRR5919105,Australia,Forest,37.66193869,155.6657414,1207.382875,276.8429522,1914.025061,-36.673214,0.026601369,-0.34813145,-0.7240019,-0.57715887,-0.1118444,0.043555062,0.17929585,2.0734136,2.8152325,-1.0739566,0.059837043,0.78417075,0.6911482,0.66972023
SRR5919106,Australia,Agricultural land,108.1051754,210.2163321,851.7008991,327.3547891,1881.757125,-35.11641,-0.13879706,-0.7771433,-0.039127808,-0.76760656,1.1067512,-0.30063093,0.40276772,2.14153,0.99466234,-0.7253943,0.18862902,0.84964794,1.1423839,0.7551134
SRR5919107,Australia,Agricultural land,61.84423723,185.723907,1045.778996,431.4723969,1878.10723,-35.11641,-0.13879706,-0.7771433,-0.039127808,-0.76760656,1.1067512,-0.30063093,0.40276772,2.14153,0.99466234,-0.7253943,0.18862902,0.84964794,1.1423839,0.7551134
SRR5919108,Australia,Grassland,72.98711238,240.6692972,995.0823804,335.4752271,1893.325295,-25.351,0.84096426,-0.8244546,-0.29851767,-1.178067,1.0589132,-0.37677407,0.09909349,0.7307102,0.2636756,-0.7831298,1.1699313,1.0524313,1.9291452,1.0365623
SRR5919109,Australia,Grassland,67.09950795,232.7232884,945.4914535,314.7206649,1824.261753,-25.351,0.84096426,-0.8244546,-0.29851767,-1.178067,1.0589132,-0.37677407,0.09909349,0.7307102,0.2636756,-0.7831298,1.1699313,1.0524313,1.9291452,1.0365623
SRR5919112,Australia,Agricultural land,65.60699046,188.8964069,1039.211296,434.3974298,1924.69832,-35.11641,-0.13879706,-0.7771433,-0.039127808,-0.76760656,1.1067512,-0.30063093,0.40276772,2.14153,0.99466234,-0.7253943,0.18862902,0.84964794,1.1423839,0.7551134
SRR5919159,Australia,Grassland,76.34939494,207.762693,876.8916137,382.8739659,1921.708687,-31.40915,-0.17757037,0.8533843,-0.28605172,-0.9220386,1.4249498,-0.513554,-1.6292686,0.9774198,0.6963874,-0.7388529,0.56310475,0.89376414,1.0704067,0.713341
SRR5919168,Australia,Forest,51.21649418,122.8988357,1080.690132,371.4699045,2038.76826,-35.14969942,-0.17641781,-0.21352945,-1.0264059,-0.36818787,-0.8080513,0.16322382,0.7687288,2.447597,6.7167726,-1.1389227,0.28582704,0.846877,-0.97926617,0.636778
SRR5919197,Australia,Grassland,50.51181253,170.687234,937.0543316,322.2055158,1810.638813,-25.3504,0.82646424,-0.82088935,-0.010701064,-1.186985,1.1044261,-0.4639929,-0.5068022,0.66248035,0.29459706,-0.7992206,1.1699383,1.0536509,1.9590673,1.0381278
SRR5919198,Australia,Grassland,52.27956937,176.7800475,917.4097888,320.4382826,1820.28063,-25.3504,0.82646424,-0.82088935,-0.010701064,-1.186985,1.1044261,-0.4639929,-0.5068022,0.66248035,0.29459706,-0.7992206,1.1699383,1.0536509,1.9590673,1.0381278
SRR5919199,Australia,Grassland,51.69871458,133.2842631,924.9960661,391.1205508,1804.499027,-25.3504,0.82646424,-0.82088935,-0.010701064,-1.186985,1.1044261,-0.4639929,-0.5068022,0.66248035,0.29459706,-0.7992206,1.1699383,1.0536509,1.9590673,1.0381278
SRR5919200,Australia,Grassland,40.14694733,131.7067715,1049.619718,444.4187512,1967.65453,-25.3504,0.82646424,-0.82088935,-0.010701064,-1.186985,1.1044261,-0.4639929,-0.5068022,0.66248035,0.29459706,-0.7992206,1.1699383,1.0536509,1.9590673,1.0381278
SRR5919201,Australia,Grassland,39.10848984,175.2822992,913.0872964,338.8839608,1842.944063,-25.351,0.84096426,-0.8244546,-0.29851767,-1.178067,1.0589132,-0.37677407,0.09909349,0.7307102,0.2636756,-0.7831298,1.1699313,1.0524313,1.9291452,1.0365623
SRR5919202,Australia,Grassland,46.31821215,129.8088252,925.0371884,398.2251021,1810.451744,-25.3504,0.82646424,-0.82088935,-0.010701064,-1.186985,1.1044261,-0.4639929,-0.5068022,0.66248035,0.29459706,-0.7992206,1.1699383,1.0536509,1.9590673,1.0381278
SRR5919204,Australia,Grassland,41.75149808,181.1254094,955.920586,353.6713464,1943.768815,-25.351,0.84096426,-0.8244546,-0.29851767,-1.178067,1.0589132,-0.37677407,0.09909349,0.7307102,0.2636756,-0.7831298,1.1699313,1.0524313,1.9291452,1.0365623
SRR5919206,Australia,Grassland,42.30287687,177.7891737,1052.904613,376.2888423,1945.522047,-25.351,0.84096426,-0.8244546,-0.29851767,-1.178067,1.0589132,-0.37677407,0.09909349,0.7307102,0.2636756,-0.7831298,1.1699313,1.0524313,1.9291452,1.0365623
SRR5919212,Australia,Grassland,39.85683704,244.8483948,1157.064765,347.7684087,1918.878539,-27.386111,-0.13309562,-0.5311228,0.4180934,-0.588189,-0.2812183,0.031066656,0.7465636,2.1912904,5.117603,-1.0315118,0.91490734,0.97262084,0.25799626,0.80197984
SRR5919215,Australia,Forest,20.1040453,145.4538444,940.8776589,272.9674901,1759.767021,-27.632688,-0.17987305,-0.41267133,1.1512972,-0.6566482,-0.49803978,-0.46659452,-0.49580187,2.2640321,6.9083743,-1.0958354,0.88332516,0.9964203,0.41052684,0.8354479
SRR5919221,Australia,Grassland,46.73973286,153.8287755,1031.967721,455.7553541,1976.58732,-29.00203333,0.18139477,-0.48629808,-0.73680633,-1.2047273,1.1232489,-0.44485483,0.037182022,0.17538942,-0.040436015,-0.39178532,0.8085144,1.0007693,1.1760256,0.969301
SRR5919227,Australia,Shrubland,45.78469169,128.3234437,1010.176583,440.9152547,2023.642612,-28.05051667,0.78974444,-0.7488382,-0.55861974,-1.1966388,0.574772,-0.5060727,-1.0648482,0.4883771,0.19260679,-0.7019483,0.82380563,1.0221299,1.2200905,1.0182898
SRR5919245,Australia,Forest,28.92848363,109.4828517,1164.204914,398.1983734,2129.660506,-30.77565,1.6611164,-0.32389218,0.09776137,-0.39617634,0.710126,-0.47766834,-0.50262344,1.578234,0.57544583,-1.0048983,0.71013814,0.7994065,0.5609444,0.7442705
SRR5919246,Australia,Forest,45.57462343,138.9630322,1116.131761,423.4736737,2052.188595,-31.32774,0.618139,-0.421479,0.26858386,-0.6599176,1.0067207,-0.34950536,-0.033245698,1.367849,0.57737,-0.9020716,0.614813,0.8875428,0.7444429,0.8449713
SRR5919249,Australia,Agricultural land,39.39054337,229.3462105,1136.623101,301.9088432,2031.406669,-33.652818,1.7644922,-0.14851983,-0.86228645,-0.28434592,-0.9661623,-0.122811414,0.6242522,2.3490465,6.066977,-1.1242409,0.42525873,0.66521317,-0.10208022,0.49544275
SRR5919288,Australia,Forest,18.70284986,113.3793124,990.9681928,309.7523442,1838.676817,-35.1630042,-0.2520733,-0.2326579,-1.424481,-0.46270356,-1.33147,0.6996299,0.49107394,2.3061619,3.2871838,-1.0665196,0.28576186,0.8509611,-1.0368667,0.63807344
SRR5919342,Australia,Forest,9.62121932,69.29593444,1093.187841,285.5671166,2069.068805,-34.93343,0.702295,0.015989823,-1.1696004,-0.5101279,-0.3487836,0.16692491,0.66752076,2.125547,5.009448,-1.0661325,0.16217335,0.72737366,-0.42880836,0.53922975
SRR5919343,Australia,Forest,40.67087086,131.3752346,1093.544138,392.1626244,2099.779984,-32.32096,1.100244,-0.3140347,-0.41068485,-0.41308868,0.42452702,-0.013660925,0.68870103,1.84924,1.2498026,-1.0013866,0.46816388,0.8103753,0.58264476,0.7176164
SRR5919346,Australia,Agricultural land,81.04789474,427.8023122,1132.781117,407.8090263,1763.31293,-30.20066902,0.13335362,-0.7507292,3.7017465,-0.75898033,1.4015691,2.5756066,0.94888294,1.7584932,1.6174312,-0.94304633,0.7233149,0.9501791,1.5564415,0.8877816
SRR5923059,Australia,Agricultural land,43.27503391,153.138374,1003.938714,285.8277519,1830.095942,-33.60897,-0.24038683,-0.61471593,-1.1455919,-0.4247284,-0.37607664,0.26448524,0.78984094,1.9750689,3.3383229,-1.0059158,0.40126562,0.88122475,1.0093352,0.73386574
SRR5923187,Australia,Forest,114.43754,410.3702132,1267.535422,299.450343,1819.949017,-33.62075,-0.23829788,-0.6126936,-1.0728078,-0.44371533,-0.43141395,-0.20442882,0.63261086,2.0259528,3.9568152,-1.0318266,0.39861333,0.88091063,0.9929288,0.7345022
SRR5923242,Australia,Agricultural land,30.79157772,160.7687939,1064.404341,275.5502863,1873.364877,-33.6126,-0.2382021,-0.60510236,-1.0600625,-0.43999922,-0.4672523,-0.10494693,0.6797644,2.12764,4.0289416,-1.0255909,0.39959425,0.8811732,1.0195694,0.7350077
SRR5947199,North America,Grassland,19.61528212,124.9124394,1101.164171,991.2253545,2203.951589,39.7392,0.7647049,0.83030427,0.27957627,1.0694596,-0.39937866,0.000567511,0.5454658,2.5038729,5.1658273,-1.1651553,-0.15517828,0.65266055,1.1993283,0.5045141
SRR5947207,North America,Grassland,12.35133563,126.6770232,1044.260082,957.4005648,2168.802104,39.7392,0.7647049,0.83030427,0.27957627,1.0694596,-0.39937866,0.000567511,0.5454658,2.5038729,5.1658273,-1.1651553,-0.15517828,0.65266055,1.1993283,0.5045141
SRR5947208,North America,Grassland,19.63291316,113.35446,1078.453282,999.4992992,2246.519698,39.7392,0.7647049,0.83030427,0.27957627,1.0694596,-0.39937866,0.000567511,0.5454658,2.5038729,5.1658273,-1.1651553,-0.15517828,0.65266055,1.1993283,0.5045141
SRR5947209,North America,Grassland,20.96317153,92.83310421,987.3693532,1020.86134,1842.151734,39.7392,0.7647049,0.83030427,0.27957627,1.0694596,-0.39937866,0.000567511,0.5454658,2.5038729,5.1658273,-1.1651553,-0.15517828,0.65266055,1.1993283,0.5045141
SRR6058998,North America,Forest,31.03655059,136.0999224,743.2647406,274.3868663,1568.59487,39.7181,0.78086126,0.74576515,0.5401264,1.1090788,-0.39937866,0.03660989,0.65287375,2.5906546,5.0664363,-1.1696459,-0.15375225,0.6472924,1.1210023,0.4868314
SRR6059058,North America,Forest,16.22474522,105.1231134,794.0332963,286.0009094,1573.79259,39.7181,0.78086126,0.74576515,0.5401264,1.1090788,-0.39937866,0.03660989,0.65287375,2.5906546,5.0664363,-1.1696459,-0.15375225,0.6472924,1.1210023,0.4868314
SRR6152564,Europe,Forest,75.68337353,140.1490289,312.4104575,81.97985837,456.6386076,50.131881,1.3117216,0.49422738,0.6917724,0.4939177,-1.0715258,-0.19183277,0.63626766,2.553128,2.6303952,-1.0834872,-0.8031079,0.41413754,-0.87295,0.33262467
SRR6166740,Asia,Grassland,1.327755439,99.92233837,1245.848431,491.2553328,0.074651229,49.33,1.1563895,-0.22733647,-0.7237874,0.2660785,0.949038,-0.21296388,0.45135456,2.0520294,0.93645644,-0.22170189,-0.3913415,0.10652467,0.9893312,0.50459325
SRR6181342,North America,Forest,75.01052345,382.9636619,815.9516909,173.9296066,1505.024218,9.1086,-0.15767847,-0.2317616,1.6833514,0.32310548,-0.71155053,-0.41983783,0.24850747,2.6799753,3.7622848,-1.1232951,1.3390269,1.2505826,-1.2702991,0.9657642
SRR6181350,North America,Forest,62.8900148,423.2011951,828.9430863,300.6754716,1464.908532,9.1086,-0.15767847,-0.2317616,1.6833514,0.32310548,-0.71155053,-0.41983783,0.24850747,2.6799753,3.7622848,-1.1232951,1.3390269,1.2505826,-1.2702991,0.9657642
SRR6184192,North America,Grassland,19.45531559,106.2206095,700.1841182,261.6951965,1500.846079,39.7181,0.78086126,0.74576515,0.5401264,1.1090788,-0.39937866,0.03660989,0.65287375,2.5906546,5.0664363,-1.1696459,-0.15375225,0.6472924,1.1210023,0.4868314
SRR6184671,North America,Agricultural land,42.58475683,253.475445,851.6179715,259.2924462,1529.137458,42.3938,0.31569692,-0.2727524,-0.9892582,0.73808247,-0.19633768,2.0375686,0.6953458,2.3795817,2.1317437,-0.8939446,-0.48502508,0.5380923,0.37126455,0.6594334
SRR6185295,North America,Agricultural land,47.08846134,270.0795321,728.2911655,157.1718045,1554.518781,42.3938,0.31569692,-0.2727524,-0.9892582,0.73808247,-0.19633768,2.0375686,0.6953458,2.3795817,2.1317437,-0.8939446,-0.48502508,0.5380923,0.37126455,0.6594334
SRR6185312,North America,Agricultural land,87.42394155,365.0039135,1116.778751,219.691683,1688.362158,42.3938,0.31569692,-0.2727524,-0.9892582,0.73808247,-0.19633768,2.0375686,0.6953458,2.3795817,2.1317437,-0.8939446,-0.48502508,0.5380923,0.37126455,0.6594334
SRR6185369,North America,Agricultural land,41.97471049,303.9906368,910.2218497,244.991004,1545.943036,42.3938,0.31569692,-0.2727524,-0.9892582,0.73808247,-0.19633768,2.0375686,0.6953458,2.3795817,2.1317437,-0.8939446,-0.48502508,0.5380923,0.37126455,0.6594334
SRR6185436,North America,Agricultural land,41.56800457,284.4603276,860.4914626,288.2691202,1525.310621,42.3938,0.31569692,-0.2727524,-0.9892582,0.73808247,-0.19633768,2.0375686,0.6953458,2.3795817,2.1317437,-0.8939446,-0.48502508,0.5380923,0.37126455,0.6594334
SRR6185437,North America,Agricultural land,99.9326163,349.4050678,1087.114119,202.8149675,1641.445381,42.3938,0.31569692,-0.2727524,-0.9892582,0.73808247,-0.19633768,2.0375686,0.6953458,2.3795817,2.1317437,-0.8939446,-0.48502508,0.5380923,0.37126455,0.6594334
SRR6185503,North America,Agricultural land,55.43466932,322.8983253,893.1628083,279.780758,1544.71044,42.3938,0.31569692,-0.2727524,-0.9892582,0.73808247,-0.19633768,2.0375686,0.6953458,2.3795817,2.1317437,-0.8939446,-0.48502508,0.5380923,0.37126455,0.6594334
SRR6185512,North America,Agricultural land,113.6146327,380.3541163,1115.676079,230.9446905,1652.554888,42.3938,0.31569692,-0.2727524,-0.9892582,0.73808247,-0.19633768,2.0375686,0.6953458,2.3795817,2.1317437,-0.8939446,-0.48502508,0.5380923,0.37126455,0.6594334
SRR6186713,North America,Agricultural land,39.64757886,359.7849943,1068.451079,286.6761128,1640.035659,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6186997,North America,Agricultural land,53.15960662,371.8520906,1020.737609,313.878197,1671.912878,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6187048,North America,Agricultural land,40.70582127,352.0573607,1068.967704,298.338586,1649.090181,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6187200,North America,Agricultural land,69.29334547,362.8467339,1082.373724,309.9894035,1688.783278,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6187201,North America,Agricultural land,79.84188205,383.5018558,1085.254348,325.5038715,1760.085798,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6187397,North America,Agricultural land,50.94954904,370.1130574,1085.804031,316.8237197,1682.890083,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6187398,North America,Agricultural land,53.82176547,393.8992536,1074.995368,296.5905749,1657.941069,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6187399,North America,Agricultural land,42.58754102,339.0909118,1062.731252,276.6214685,1663.278967,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6187400,North America,Agricultural land,53.66781065,442.5623362,1169.458456,276.5606187,1702.507386,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6187401,North America,Agricultural land,61.1511939,398.7259698,1057.283087,294.668467,1617.971843,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6187402,North America,Agricultural land,47.8410878,378.0215089,1124.942505,277.2363693,1665.184645,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6187431,North America,Agricultural land,57.62523564,414.8782588,1113.803712,300.9700682,1679.713094,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6187455,North America,Agricultural land,61.08630815,388.6390462,1096.508374,303.7699147,1674.584227,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6187549,North America,Agricultural land,44.56483382,337.4104707,1023.149265,302.8334034,1631.050902,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6187551,North America,Agricultural land,63.47552484,402.5787961,1109.270215,285.132408,1686.91481,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR6188470,North America,Agricultural land,46.75564941,336.6487193,991.0867867,309.3444232,1554.164082,43.3,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
