Sample.id,lat,lon,biomass,bdod,cec,cfv,clay,nitrogen,ocd,ph,sand,silt,soc,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,contrast,correlation,cv,dem,dissimilarity,eastness,entropy,evaporation,evenness,EVImax,EVImean,Gppmax,Gppmean,homogeneity,maximum,ref,ref_2,ref_3,ref_4,ref_5,ref_6,ref_7,NDVImax,NDVImean,northness,Nppmax,Nppmean,ocs,range,shannon,simpson,std,uniformity,variance,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
SRR6266576,39.5673,-123.4758,0.30427712,0.3707807,-0.25732687,0.7574607,0.30807522,-0.05077438,0.71949,-0.39937866,-0.30005574,0.29609257,-0.09824864,0.2718504,0.9929689,-0.1406177,-0.053196285,-1.6098112,1.3968326,0.7910885,-0.22749531,0.0068061,-0.431552,-0.059915904,1.2362874,0.33770296,2.155653,0.74285823,0.117060244,0.4185966,0.28019276,0.9315344,1.275232,1.2600675,-0.6561499,-0.5507314,-1.0649921,-0.8837759,-1.0108705,-1.0300149,-0.52163523,-0.011440807,-0.23359871,2.0086505,1.3269962,0.001729562,5.1034613,2.5475557,0.68360007,0.15314433,0.6973354,0.6156591,0.22207525,-0.5104387,-0.060382377,0.65545726,1.768335,1.0594118,-0.8468106,0.70477444,0.7958767,-0.4504138,0.28405595,1.0346693,0.54040915,0.78027356,1.491813,1.8416914,-0.42081848,0.29287496,1.9997149,-0.3071679,-0.6064331,3.6350987
SRR6266700,39.5673,-123.4758,0.30427712,0.3707807,-0.25732687,0.7574607,0.30807522,-0.05077438,0.71949,-0.39937866,-0.30005574,0.29609257,-0.09824864,0.2718504,0.9929689,-0.1406177,-0.053196285,-1.6098112,1.3968326,0.7910885,-0.22749531,0.0068061,-0.431552,-0.059915904,1.2362874,0.33770296,2.155653,0.74285823,0.117060244,0.4185966,0.28019276,0.9315344,1.275232,1.2600675,-0.6561499,-0.5507314,-1.0649921,-0.8837759,-1.0108705,-1.0300149,-0.52163523,-0.011440807,-0.23359871,2.0086505,1.3269962,0.001729562,5.1034613,2.5475557,0.68360007,0.15314433,0.6973354,0.6156591,0.22207525,-0.5104387,-0.060382377,0.65545726,1.768335,1.0594118,-0.8468106,0.70477444,0.7958767,-0.4504138,0.28405595,1.0346693,0.54040915,0.78027356,1.491813,1.8416914,-0.42081848,0.29287496,1.9997149,-0.3071679,-0.6064331,3.6350987
SRR6266849,39.7291,-123.6419,0.5382702,-0.007813592,-0.28460005,1.3401951,0.5337597,1.0931606,0.32623774,-0.39937866,-0.8046279,0.7821747,0.8533476,0.20748818,0.8028441,-0.15444314,-0.06815597,-1.6272217,1.3071908,0.6447341,-0.2429374,0.29304662,0.05580479,-0.035981383,0.8009005,0.8962485,-0.16295956,0.8257272,-0.013834792,0.5356409,0.5522079,1.623625,2.115219,2.074499,-1.1304392,-0.70375353,-1.1688643,-0.83144975,-1.0539085,-1.0916488,-0.8427537,-0.78800386,-0.77527124,2.535226,2.324843,-0.6827567,5.1244817,2.4749103,0.3046421,0.5309192,0.92105323,0.72412014,0.6532048,-0.54511034,0.25938794,0.64682895,1.1743673,1.0449657,-0.95807993,0.5956361,0.8309872,-0.72396016,0.28990647,0.99462193,0.4925373,0.7859726,1.6984664,2.0330534,-0.3839205,0.2743432,2.2146316,-0.27696636,-0.57858175,3.9768836
SRR6266851,39.7291,-123.6419,0.5382702,-0.007813592,-0.28460005,1.3401951,0.5337597,1.0931606,0.32623774,-0.39937866,-0.8046279,0.7821747,0.8533476,0.20748818,0.8028441,-0.15444314,-0.06815597,-1.6272217,1.3071908,0.6447341,-0.2429374,0.29304662,0.05580479,-0.035981383,0.8009005,0.8962485,-0.16295956,0.8257272,-0.013834792,0.5356409,0.5522079,1.623625,2.115219,2.074499,-1.1304392,-0.70375353,-1.1688643,-0.83144975,-1.0539085,-1.0916488,-0.8427537,-0.78800386,-0.77527124,2.535226,2.324843,-0.6827567,5.1244817,2.4749103,0.3046421,0.5309192,0.92105323,0.72412014,0.6532048,-0.54511034,0.25938794,0.64682895,1.1743673,1.0449657,-0.95807993,0.5956361,0.8309872,-0.72396016,0.28990647,0.99462193,0.4925373,0.7859726,1.6984664,2.0330534,-0.3839205,0.2743432,2.2146316,-0.27696636,-0.57858175,3.9768836
SRR6293899,38.8856,121.5079,-0.38695803,0.69816077,-0.46922407,0.10833411,-0.7103655,-0.79702294,-0.7028496,0.52925175,0.77737266,-0.35130784,-0.65371674,0.3734863,0.0650845,0.2444219,-0.5719483,0.6935088,-0.28234658,-0.06375687,0.29375705,1.0148704,0.4913579,0.7906564,-0.13674128,1.6583666,2.1776,0.87291014,-0.003590833,0.6154498,-0.001033648,0.08147004,NA,NA,-1.3676826,-0.69743097,-0.9186363,-0.9891632,-0.93273115,-0.91992646,-0.8178208,-0.019733017,0.16767485,1.5215973,0.06796028,-2.5596278,NA,NA,-0.7162057,1.5812972,1.3460438,0.8588305,1.5645841,-0.55717826,1.0817465,0.62548596,-0.98495615,-0.73499006,0.2744844,0.60693383,0.51012367,-0.007929908,0.8259598,0.16014361,0.7445139,0.45988134,0.12663092,0.69932604,-0.27059093,0.5476279,0.50266206,-0.27259925,1.2034625,-0.42273596
SRR6293900,38.8856,121.5079,-0.38695803,0.69816077,-0.46922407,0.10833411,-0.7103655,-0.79702294,-0.7028496,0.52925175,0.77737266,-0.35130784,-0.65371674,0.3734863,0.0650845,0.2444219,-0.5719483,0.6935088,-0.28234658,-0.06375687,0.29375705,1.0148704,0.4913579,0.7906564,-0.13674128,1.6583666,2.1776,0.87291014,-0.003590833,0.6154498,-0.001033648,0.08147004,NA,NA,-1.3676826,-0.69743097,-0.9186363,-0.9891632,-0.93273115,-0.91992646,-0.8178208,-0.019733017,0.16767485,1.5215973,0.06796028,-2.5596278,NA,NA,-0.7162057,1.5812972,1.3460438,0.8588305,1.5645841,-0.55717826,1.0817465,0.62548596,-0.98495615,-0.73499006,0.2744844,0.60693383,0.51012367,-0.007929908,0.8259598,0.16014361,0.7445139,0.45988134,0.12663092,0.69932604,-0.27059093,0.5476279,0.50266206,-0.27259925,1.2034625,-0.42273596
SRR6476469,42.4531,-76.3842,0.2889108,0.018541545,0.40111127,-0.046706002,-0.33668295,0.6832503,0.5045593,-0.87731737,-1.1554154,1.8726699,0.6783567,-0.3032026,-0.22890998,-0.49976897,0.06437982,0.78834426,-0.8526187,-0.076654546,-0.4010661,0.6443334,1.0394555,-0.026693808,0.78528965,1.0945965,-2.0023158,0.75170475,-0.39513773,0.5239013,1.5340362,1.2982826,0.5237091,0.4190244,-0.9331346,-0.6136529,-1.0337284,-0.5436233,-0.9613228,-0.97323364,-0.103145786,0.038577296,-0.2793396,2.5683029,1.0666351,-1.0177381,2.3221292,0.35656586,0.39584005,1.2094699,1.0351635,0.75811064,1.360952,-0.524836,0.94230944,0.47308424,0.11122665,-0.29449263,0.1177797,0.54717654,0.38018933,0.16565096,0.61276877,0.08309946,0.5500276,0.36240262,0.75010675,0.12227791,1.6834211,-1.3585657,0.18508013,1.5743245,0.71989965,0.5321664
SRR6476619,42.4531,-76.3842,0.2889108,0.018541545,0.40111127,-0.046706002,-0.33668295,0.6832503,0.5045593,-0.87731737,-1.1554154,1.8726699,0.6783567,-0.3032026,-0.22890998,-0.49976897,0.06437982,0.78834426,-0.8526187,-0.076654546,-0.4010661,0.6443334,1.0394555,-0.026693808,0.78528965,1.0945965,-2.0023158,0.75170475,-0.39513773,0.5239013,1.5340362,1.2982826,0.5237091,0.4190244,-0.9331346,-0.6136529,-1.0337284,-0.5436233,-0.9613228,-0.97323364,-0.103145786,0.038577296,-0.2793396,2.5683029,1.0666351,-1.0177381,2.3221292,0.35656586,0.39584005,1.2094699,1.0351635,0.75811064,1.360952,-0.524836,0.94230944,0.47308424,0.11122665,-0.29449263,0.1177797,0.54717654,0.38018933,0.16565096,0.61276877,0.08309946,0.5500276,0.36240262,0.75010675,0.12227791,1.6834211,-1.3585657,0.18508013,1.5743245,0.71989965,0.5321664
SRR6476620,42.4531,-76.3842,0.2889108,0.018541545,0.40111127,-0.046706002,-0.33668295,0.6832503,0.5045593,-0.87731737,-1.1554154,1.8726699,0.6783567,-0.3032026,-0.22890998,-0.49976897,0.06437982,0.78834426,-0.8526187,-0.076654546,-0.4010661,0.6443334,1.0394555,-0.026693808,0.78528965,1.0945965,-2.0023158,0.75170475,-0.39513773,0.5239013,1.5340362,1.2982826,0.5237091,0.4190244,-0.9331346,-0.6136529,-1.0337284,-0.5436233,-0.9613228,-0.97323364,-0.103145786,0.038577296,-0.2793396,2.5683029,1.0666351,-1.0177381,2.3221292,0.35656586,0.39584005,1.2094699,1.0351635,0.75811064,1.360952,-0.524836,0.94230944,0.47308424,0.11122665,-0.29449263,0.1177797,0.54717654,0.38018933,0.16565096,0.61276877,0.08309946,0.5500276,0.36240262,0.75010675,0.12227791,1.6834211,-1.3585657,0.18508013,1.5743245,0.71989965,0.5321664
SRR6476646,42.4531,-76.3842,0.2889108,0.018541545,0.40111127,-0.046706002,-0.33668295,0.6832503,0.5045593,-0.87731737,-1.1554154,1.8726699,0.6783567,-0.3032026,-0.22890998,-0.49976897,0.06437982,0.78834426,-0.8526187,-0.076654546,-0.4010661,0.6443334,1.0394555,-0.026693808,0.78528965,1.0945965,-2.0023158,0.75170475,-0.39513773,0.5239013,1.5340362,1.2982826,0.5237091,0.4190244,-0.9331346,-0.6136529,-1.0337284,-0.5436233,-0.9613228,-0.97323364,-0.103145786,0.038577296,-0.2793396,2.5683029,1.0666351,-1.0177381,2.3221292,0.35656586,0.39584005,1.2094699,1.0351635,0.75811064,1.360952,-0.524836,0.94230944,0.47308424,0.11122665,-0.29449263,0.1177797,0.54717654,0.38018933,0.16565096,0.61276877,0.08309946,0.5500276,0.36240262,0.75010675,0.12227791,1.6834211,-1.3585657,0.18508013,1.5743245,0.71989965,0.5321664
SRR6476660,42.4531,-76.3842,0.2889108,0.018541545,0.40111127,-0.046706002,-0.33668295,0.6832503,0.5045593,-0.87731737,-1.1554154,1.8726699,0.6783567,-0.3032026,-0.22890998,-0.49976897,0.06437982,0.78834426,-0.8526187,-0.076654546,-0.4010661,0.6443334,1.0394555,-0.026693808,0.78528965,1.0945965,-2.0023158,0.75170475,-0.39513773,0.5239013,1.5340362,1.2982826,0.5237091,0.4190244,-0.9331346,-0.6136529,-1.0337284,-0.5436233,-0.9613228,-0.97323364,-0.103145786,0.038577296,-0.2793396,2.5683029,1.0666351,-1.0177381,2.3221292,0.35656586,0.39584005,1.2094699,1.0351635,0.75811064,1.360952,-0.524836,0.94230944,0.47308424,0.11122665,-0.29449263,0.1177797,0.54717654,0.38018933,0.16565096,0.61276877,0.08309946,0.5500276,0.36240262,0.75010675,0.12227791,1.6834211,-1.3585657,0.18508013,1.5743245,0.71989965,0.5321664
SRR6478672,42.4531,-76.3842,0.2889108,0.018541545,0.40111127,-0.046706002,-0.33668295,0.6832503,0.5045593,-0.87731737,-1.1554154,1.8726699,0.6783567,-0.3032026,-0.22890998,-0.49976897,0.06437982,0.78834426,-0.8526187,-0.076654546,-0.4010661,0.6443334,1.0394555,-0.026693808,0.78528965,1.0945965,-2.0023158,0.75170475,-0.39513773,0.5239013,1.5340362,1.2982826,0.5237091,0.4190244,-0.9331346,-0.6136529,-1.0337284,-0.5436233,-0.9613228,-0.97323364,-0.103145786,0.038577296,-0.2793396,2.5683029,1.0666351,-1.0177381,2.3221292,0.35656586,0.39584005,1.2094699,1.0351635,0.75811064,1.360952,-0.524836,0.94230944,0.47308424,0.11122665,-0.29449263,0.1177797,0.54717654,0.38018933,0.16565096,0.61276877,0.08309946,0.5500276,0.36240262,0.75010675,0.12227791,1.6834211,-1.3585657,0.18508013,1.5743245,0.71989965,0.5321664
SRR6478735,42.4531,-76.3842,0.2889108,0.018541545,0.40111127,-0.046706002,-0.33668295,0.6832503,0.5045593,-0.87731737,-1.1554154,1.8726699,0.6783567,-0.3032026,-0.22890998,-0.49976897,0.06437982,0.78834426,-0.8526187,-0.076654546,-0.4010661,0.6443334,1.0394555,-0.026693808,0.78528965,1.0945965,-2.0023158,0.75170475,-0.39513773,0.5239013,1.5340362,1.2982826,0.5237091,0.4190244,-0.9331346,-0.6136529,-1.0337284,-0.5436233,-0.9613228,-0.97323364,-0.103145786,0.038577296,-0.2793396,2.5683029,1.0666351,-1.0177381,2.3221292,0.35656586,0.39584005,1.2094699,1.0351635,0.75811064,1.360952,-0.524836,0.94230944,0.47308424,0.11122665,-0.29449263,0.1177797,0.54717654,0.38018933,0.16565096,0.61276877,0.08309946,0.5500276,0.36240262,0.75010675,0.12227791,1.6834211,-1.3585657,0.18508013,1.5743245,0.71989965,0.5321664
SRR6478736,42.4531,-76.3842,0.2889108,0.018541545,0.40111127,-0.046706002,-0.33668295,0.6832503,0.5045593,-0.87731737,-1.1554154,1.8726699,0.6783567,-0.3032026,-0.22890998,-0.49976897,0.06437982,0.78834426,-0.8526187,-0.076654546,-0.4010661,0.6443334,1.0394555,-0.026693808,0.78528965,1.0945965,-2.0023158,0.75170475,-0.39513773,0.5239013,1.5340362,1.2982826,0.5237091,0.4190244,-0.9331346,-0.6136529,-1.0337284,-0.5436233,-0.9613228,-0.97323364,-0.103145786,0.038577296,-0.2793396,2.5683029,1.0666351,-1.0177381,2.3221292,0.35656586,0.39584005,1.2094699,1.0351635,0.75811064,1.360952,-0.524836,0.94230944,0.47308424,0.11122665,-0.29449263,0.1177797,0.54717654,0.38018933,0.16565096,0.61276877,0.08309946,0.5500276,0.36240262,0.75010675,0.12227791,1.6834211,-1.3585657,0.18508013,1.5743245,0.71989965,0.5321664
SRR6478752,42.4531,-76.3842,0.2889108,0.018541545,0.40111127,-0.046706002,-0.33668295,0.6832503,0.5045593,-0.87731737,-1.1554154,1.8726699,0.6783567,-0.3032026,-0.22890998,-0.49976897,0.06437982,0.78834426,-0.8526187,-0.076654546,-0.4010661,0.6443334,1.0394555,-0.026693808,0.78528965,1.0945965,-2.0023158,0.75170475,-0.39513773,0.5239013,1.5340362,1.2982826,0.5237091,0.4190244,-0.9331346,-0.6136529,-1.0337284,-0.5436233,-0.9613228,-0.97323364,-0.103145786,0.038577296,-0.2793396,2.5683029,1.0666351,-1.0177381,2.3221292,0.35656586,0.39584005,1.2094699,1.0351635,0.75811064,1.360952,-0.524836,0.94230944,0.47308424,0.11122665,-0.29449263,0.1177797,0.54717654,0.38018933,0.16565096,0.61276877,0.08309946,0.5500276,0.36240262,0.75010675,0.12227791,1.6834211,-1.3585657,0.18508013,1.5743245,0.71989965,0.5321664
SRR6797243,52.0105,5.7818,0.42570865,-0.008403659,-0.67337775,-1.1753546,-1.9746332,-0.46208498,0.3216492,-1.1277176,2.7175977,-1.9282103,-0.06681854,-0.8600594,-0.89904326,-0.87937504,0.55011404,0.011116106,-0.5301369,-0.7510124,-0.8985868,0.8486256,0.8568537,0.2090509,-0.22377455,1.3515582,-1.359929,0.80379957,-0.66603357,0.55145174,1.0589734,1.1385818,0.1722233,NA,-1.0461298,-0.669244,-1.055611,-0.80092794,-0.9773204,-0.9987258,-0.5463515,-0.18436931,-0.319129,2.3484423,1.2479252,-2.5002322,2.2154136,NA,0.31344154,1.5095404,1.0666867,0.75819653,1.5432401,-0.53430825,1.1550329,0.56815726,-0.6760366,0.034908306,-0.712115,0.3978317,0.7689673,-0.9473368,0.1848442,0.49209967,0.45203543,0.6480722,0.50670165,-0.051139094,1.3634627,-1.3884901,0.040559955,1.3903154,0.32216814,0.6336408
SRR6797244,52.0105,5.7818,0.42570865,-0.008403659,-0.67337775,-1.1753546,-1.9746332,-0.46208498,0.3216492,-1.1277176,2.7175977,-1.9282103,-0.06681854,-0.8600594,-0.89904326,-0.87937504,0.55011404,0.011116106,-0.5301369,-0.7510124,-0.8985868,0.8486256,0.8568537,0.2090509,-0.22377455,1.3515582,-1.359929,0.80379957,-0.66603357,0.55145174,1.0589734,1.1385818,0.1722233,NA,-1.0461298,-0.669244,-1.055611,-0.80092794,-0.9773204,-0.9987258,-0.5463515,-0.18436931,-0.319129,2.3484423,1.2479252,-2.5002322,2.2154136,NA,0.31344154,1.5095404,1.0666867,0.75819653,1.5432401,-0.53430825,1.1550329,0.56815726,-0.6760366,0.034908306,-0.712115,0.3978317,0.7689673,-0.9473368,0.1848442,0.49209967,0.45203543,0.6480722,0.50670165,-0.051139094,1.3634627,-1.3884901,0.040559955,1.3903154,0.32216814,0.6336408
SRR6797246,52.0105,5.7818,0.42570865,-0.008403659,-0.67337775,-1.1753546,-1.9746332,-0.46208498,0.3216492,-1.1277176,2.7175977,-1.9282103,-0.06681854,-0.8600594,-0.89904326,-0.87937504,0.55011404,0.011116106,-0.5301369,-0.7510124,-0.8985868,0.8486256,0.8568537,0.2090509,-0.22377455,1.3515582,-1.359929,0.80379957,-0.66603357,0.55145174,1.0589734,1.1385818,0.1722233,NA,-1.0461298,-0.669244,-1.055611,-0.80092794,-0.9773204,-0.9987258,-0.5463515,-0.18436931,-0.319129,2.3484423,1.2479252,-2.5002322,2.2154136,NA,0.31344154,1.5095404,1.0666867,0.75819653,1.5432401,-0.53430825,1.1550329,0.56815726,-0.6760366,0.034908306,-0.712115,0.3978317,0.7689673,-0.9473368,0.1848442,0.49209967,0.45203543,0.6480722,0.50670165,-0.051139094,1.3634627,-1.3884901,0.040559955,1.3903154,0.32216814,0.6336408
SRR6831574,9.1086,-79.8436,0.7240404,-0.35127398,-0.41459846,0.23576625,1.6833514,0.32310548,0.03618324,-0.71155053,-0.99700785,0.18442567,-0.2317616,0.89760983,0.024115298,1.3390269,-1.1699337,0.17149203,0.9470251,0.3078,1.1141512,-0.41706795,-0.2731326,-0.5796652,-0.15767847,-0.5462338,0.42201993,0.24850747,0.38681784,0.15712652,1.6380785,2.404431,2.4401352,2.3419676,0.18276313,-0.21647334,-1.1232951,-0.3714038,-1.0050211,-1.0180962,0.004466293,-0.16349238,-0.518609,2.6799753,1.8044596,-2.6394014,3.7622848,1.4123908,0.3449993,-0.5923304,-0.32639518,-0.011926031,-0.56775403,-0.31380147,-0.41983783,1.2505826,-1.2702991,2.0947275,-1.7622029,0.7813123,1.645123,-2.153018,0.9338443,1.4214845,0.9657642,1.4996383,2.830041,2.4762018,-0.013464696,-0.1970428,2.569033,0.026988747,0.9596137,3.7951303
SRR6956465,43.3,-89.38,0.03442931,0.9667129,-0.48042843,-1.7910813,0.82725775,1.4098935,0.01919698,0.055227485,-2.2229133,2.388708,-0.4775161,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002
SRR6956476,43.3,-89.38,0.03442931,0.9667129,-0.48042843,-1.7910813,0.82725775,1.4098935,0.01919698,0.055227485,-2.2229133,2.388708,-0.4775161,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002
SRR6956671,43.3,-89.38,0.03442931,0.9667129,-0.48042843,-1.7910813,0.82725775,1.4098935,0.01919698,0.055227485,-2.2229133,2.388708,-0.4775161,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002
SRR6956731,43.3,-89.38,0.03442931,0.9667129,-0.48042843,-1.7910813,0.82725775,1.4098935,0.01919698,0.055227485,-2.2229133,2.388708,-0.4775161,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002
SRR6958124,38.0262,-109.5407,-0.72076976,0.94566196,-1.1171435,0.59027475,-0.900543,-0.79028183,-1.0274953,1.1553874,1.0689772,-0.588316,-0.698473,0.5022886,1.183682,0.055227317,-0.21835515,0.68608844,1.2520156,0.95563877,-0.017289847,0.24562818,-0.03464992,0.9596634,3.6567237,0.55469054,-0.73372066,0.3888231,0.4425905,0.19107533,-0.77790666,-0.3055213,-0.84915143,-0.92397994,-0.42886156,-0.37899715,-0.72916895,-0.7980088,-0.82986647,-0.811844,-0.22344787,0.7834436,0.92163944,0.6738727,-0.38901943,-0.26134774,0.3043631,-0.92701036,-0.7899464,0.5290087,0.440106,0.2845932,0.61818373,-0.32434553,0.23885694,0.5855539,1.446295,0.11220908,0.0659227,0.8212178,0.46117404,0.48582673,0.61863965,0.87682265,0.6922727,0.49413472,-0.34542856,-0.5385918,-0.10718558,-1.1454196,-0.4927336,0.00589677,-0.42002928,-0.14361309
SRR6958471,37.9013,-109.5337,-0.63394374,0.46903342,-0.44309726,0.33624932,-0.28267738,-0.23324378,-0.20442076,0.3387859,-0.09135244,0.4654864,-0.41062644,0.51282763,1.1896459,0.068025574,-0.22907531,0.8708269,1.2598456,0.9511899,-0.00443012,-0.092567995,0.67976016,0.20661552,4.647135,-0.006616524,1.8370008,0.28964257,0.25592282,0.37121177,-0.11197834,0.24238512,-0.32873565,-0.40268746,-0.1596942,-0.097811095,-0.9887684,-1.0297878,-0.9277524,-0.96412444,-0.99606264,-0.349156,-0.2693402,1.7765856,0.61712736,-1.6354902,1.2554623,-0.2593562,-0.097919606,0.22716783,0.29142174,0.3823726,0.2354292,-0.30229047,-0.005486791,0.46529445,0.81647867,0.060013082,-0.13337034,0.586225,0.4349419,0.117592745,0.62824935,0.71418244,0.4984418,0.43293837,-0.19950785,-0.44534796,0.023714414,-1.1174524,-0.38381663,0.12901801,-0.2633752,-0.01718405
SRR6958472,41.136,-111.9047,-0.53837264,0.57094663,-0.10644079,0.6646358,1.1574221,-0.097429894,0.064288996,0.589942,-0.947963,0.5025033,-0.444602,0.1657438,0.9334134,-0.2688005,0.035667628,-0.1558642,1.3580228,0.8845506,-0.33963978,1.7633121,0.528306,1.5288154,2.8710527,1.9026104,-2.3943667,0.8673799,0.29689866,0.4659739,-0.33444196,-0.13367614,-0.8028007,NA,-1.1759281,-0.71534467,-0.68890375,-0.6950226,-0.7430574,-0.7187743,-0.43658334,0.24459812,0.23926102,1.0675244,-0.28117904,-2.1360018,0.41652763,NA,0.2472129,2.225245,1.0516808,0.733536,2.3283498,-0.5561716,2.3475573,0.56367517,0.91745514,-0.066404074,0.12401611,0.8038655,0.48242706,0.4083623,0.3441008,1.1910969,0.68065864,0.45520723,0.000183418,-0.2691689,0.20152758,-1.0040867,-0.193646,0.2069948,-0.4451501,0.17190687
SRR6958552,45.2639,-110.8632,-0.49389774,0.47140586,-0.027883263,0.11375648,0.29783452,-0.022423014,0.03972169,0.19418395,-0.83076286,0.9880437,-0.2582079,-0.21620187,0.4719992,-0.4444976,0.1532613,0.6172919,-0.9595767,0.37510395,-0.52614653,7.5506563,-0.6412808,2.2962363,2.9750185,4.157598,2.1244953,0.87967217,-0.010420139,0.58957905,0.030931968,0.024553314,-0.59853154,-0.69276756,-1.1990743,-0.70864904,-0.6224375,-0.5629829,-0.6433293,-0.6350989,-0.2853356,0.22643949,0.09180766,1.5741742,-0.1119179,-1.7128384,0.8297712,-0.60592145,0.3287436,4.3581204,1.2805169,0.8368657,4.6122866,-0.5571616,7.0262775,0.45597613,1.3624525,0.16137278,-0.022583311,0.68491334,0.41206357,0.34571716,0.4096133,0.09291867,0.52141464,0.40276524,-0.054622285,-0.1282537,0.26122952,-0.8090115,-0.15761241,0.23120561,-0.005104734,-0.17074262
SRR7003761,33.3049,-116.2547,-0.8851771,1.3051556,-1.2723348,-0.09944478,-0.709371,-1.0931476,-1.6551765,1.5189149,1.0327188,-0.67922634,-0.9575345,0.9252391,1.1217198,0.47644845,-0.47426134,-0.5647652,1.5717478,1.1602827,0.3919026,-0.51633096,0.7094608,-0.12717226,0.14588591,-1.0616741,-1.1417476,-0.99830246,1.553491,0.02334675,-1.0502346,-0.7415553,-0.9334102,NA,1.4248,0.900493,-0.30686906,-0.3730304,-0.6038092,-0.43977815,0.52570766,2.2178512,2.6015136,0.17055583,-1.035545,0.39491388,0.14168614,NA,-1.6129059,-0.96964824,-0.9727243,-0.55487853,-0.9251568,0.5118822,-0.49949238,1.100566,2.6765406,0.7138358,-0.2642395,1.3596042,0.96486825,0.36782038,0.56524986,1.5342807,1.2040385,1.0526415,-0.61933076,-0.6332381,-0.49461445,-0.11122406,-0.5897702,-0.49925458,-0.7283844,-0.184363
